任务组数,分区编码,资源缺口,总资源需求,通信风险均衡系数,工作量均衡系数,资源冗余
3,0-0-1-0-1-2-1-2-0-2,1,28,0.3664649586037602,0.5327763615847037,30
3,0-0-1-0-1-2-1-2-1-0,2,28,0.4462227897008734,0.5862734066674674,30
3,0-0-1-0-1-2-1-2-1-1,2,28,0.4389636076406782,0.578818616763667,30
3,0-0-1-0-1-2-1-2-1-2,2,28,0.33805465815032903,0.5223931290683071,30
3,0-0-1-0-1-2-1-2-2-0,1,26,0.3664649586037602,0.5420387188840086,30
3,0-0-1-0-1-2-1-2-2-1,1,26,0.33805465815032903,0.5301489710165281,30
3,0-0-1-0-1-2-1-2-2-2,1,26,0.25110281660103073,0.47649404167101317,30
3,0-0-1-0-1-2-2-0-0-0,1,29,0.619097042104272,0.6408202824818742,30
3,0-0-1-0-1-2-2-0-0-1,1,29,0.5598535130356018,0.6197063453212764,30
3,0-0-1-0-1-2-2-0-0-2,1,32,0.5031378593237977,0.5730494643908774,30
3,0-0-1-0-1-2-2-0-1-0,2,29,0.5598535130356018,0.6222588477861823,30
3,0-0-1-0-1-2-2-0-1-1,2,29,0.5203561608340671,0.6072202596521403,30
3,0-0-1-0-1-2-2-0-1-2,2,32,0.4437255894951171,0.5558809700763019,30
3,0-0-1-0-1-2-2-0-2-0,1,27,0.5031378593237977,0.5825619914709563,30
3,0-0-1-0-1-2-2-0-2-1,1,27,0.4437255894951171,0.5628732707672051,30
3,0-0-1-0-1-2-2-0-2-2,1,30,0.38754874915451265,0.5150131825474474,30
3,0-0-1-0-1-2-2-1-0-0,1,28,0.5310107033174372,0.6161266425017815,30
3,0-0-1-0-1-2-2-1-0-1,1,28,0.507372438608717,0.6037000622484376,30
3,0-0-1-0-1-2-2-1-0-2,1,31,0.41771848526653654,0.5505227484695917,30
3,0-0-1-0-1-2-2-1-1-0,2,28,0.507372438608717,0.6049904762437399,30
3,0-0-1-0-1-2-2-1-1-1,2,28,0.5099617489826583,0.599149607357293,30
3,0-0-1-0-1-2-2-1-1-2,2,31,0.40439218850919467,0.5417926341081829,30
3,0-0-1-0-1-2-2-1-2-0,1,26,0.41771848526653654,0.5596989171291215,30
3,0-0-1-0-1-2-2-1-2-1,1,26,0.40439218850919467,0.5496973061968023,30
3,0-0-1-0-1-2-2-1-2-2,1,29,0.30689553332148517,0.4948243980545296,30
3,0-0-1-0-1-2-2-2-0-0,1,28,0.42601871955982645,0.5587258934321421,30
3,0-0-1-0-1-2-2-2-0-1,1,28,0.3664649586037602,0.5397111697624222,30
3,0-0-1-0-1-2-2-2-0-2,1,31,0.31089889556590583,0.49129022355122565,30
3,0-0-1-0-1-2-2-2-1-0,2,28,0.3664649586037602,0.5418976489782171,30
3,0-0-1-0-1-2-2-2-1-1,2,28,0.33805465815032903,0.5299921082765453,30
3,0-0-1-0-1-2-2-2-1-2,2,31,0.25110281660103073,0.4763476112880673,30
3,0-0-1-0-1-2-2-2-2-0,1,26,0.31089889556590583,0.5007479016382135,30
3,0-0-1-0-1-2-2-2-2-1,1,26,0.25110281660103073,0.483657429195615,30
3,0-0-1-0-1-2-2-2-2-2,1,29,0.19749447247055918,0.4336645833510768,30
3,0-0-1-0-2-0-0-0-0-0,1,29,0.8515206047347085,0.6583987430989185,30
3,0-0-1-0-2-0-0-0-0-1,1,29,0.7925038670316957,0.61969047748111,30
3,0-0-1-0-2-0-0-0-0-2,1,31,0.7352512217896696,0.5901813770886439,30
3,0-0-1-0-2-0-0-0-1-0,2,31,0.7925038670316957,0.6248195816347796,30
3,0-0-1-0-2-0-0-0-1-1,2,29,0.7471393362527755,0.5908061802768423,30
3,0-0-1-0-2-0-0-0-1-2,2,31,0.6761355506756311,0.5561359434423693,30
3,0-0-1-0-2-0-0-0-2-0,1,32,0.7352512217896696,0.5997631892240798,30
3,0-0-1-0-2-0-0-0-2-1,1,30,0.6761355506756311,0.5606298165108866,30
3,0-0-1-0-2-0-0-0-2-2,1,30,0.619097042104272,0.5316635084231126,30
3,0-0-1-0-2-0-0-1-0-0,1,28,0.7605780327337581,0.612169002833152,30
3,0-0-1-0-2-0-0-1-0-1,1,28,0.7257779266108967,0.5802884425552619,30
3,0-0-1-0-2-0-0-1-0-2,1,30,0.6454732920002246,0.5434190314676335,30
3,0-0-1-0-2-0-0-1-1-0,2,30,0.7257779266108967,0.5843864220247013,30
3,0-0-1-0-2-0-0-1-1-1,2,28,0.7086663694417064,0.5582260553510819,30
3,0-0-1-0-2-0-0-1-1-2,2,30,0.6152237888247455,0.5158714675426215,30
3,0-0-1-0-2-0-0-1-2-0,1,31,0.6454732920002246,0.553083054370928,30
3,0-0-1-0-2-0-0-1-2-1,1,29,0.6152237888247455,0.5214855497633768,30
3,0-0-1-0-2-0-0-1-2-2,1,29,0.5310107033174372,0.48433384236111504,30
3,0-0-1-0-2-0-0-2-0-0,1,30,0.65779853325227,0.5757487767982884,30
3,0-0-1-0-2-0-0-2-0-1,1,30,0.5986015012295582,0.5364161068934531,30
3,0-0-1-0-2-0-0-2-0-2,1,30,0.541761520514614,0.5077087871011129,30
3,0-0-1-0-2-0-0-2-1-0,2,32,0.5986015012295582,0.5415904886842883,30
3,0-0-1-0-2-0-0-2-1-1,2,30,0.5577888254019997,0.5076424856883145,30
3,0-0-1-0-2-0-0-2-1-2,2,30,0.4824109003821939,0.47293164516080405,30
3,0-0-1-0-2-0-0-2-2-0,1,31,0.541761520514614,0.5172616646879992,30
3,0-0-1-0-2-0-0-2-2-1,1,29,0.4824109003821939,0.4773654161667598,30
3,0-0-1-0-2-0-0-2-2-2,1,29,0.42601871955982645,0.44940654018747794,30
3,0-0-1-0-2-0-1-0-0-0,1,29,0.7925038670316957,0.6247151944151302,30
3,0-0-1-0-2-0-1-0-0-1,1,29,0.7471393362527755,0.5907184429646011,30
3,0-0-1-0-2-0-1-0-0-2,1,31,0.6761355506756311,0.5560306987573398,30
3,0-0-1-0-2-0-1-0-1-0,2,29,0.7471393362527755,0.5951349531292668,30
3,0-0-1-0-2-0-1-0-1-1,2,29,0.7180193352799787,0.5665596766926538,30
3,0-0-1-0-2-0-1-0-1-2,2,31,0.6331697846354439,0.5264496189664085,30
3,0-0-1-0-2-0-1-0-2-0,1,30,0.6761355506756311,0.565684558016785,30
3,0-0-1-0-2-0-1-0-2-1,1,30,0.6331697846354439,0.5317337199673297,30
3,0-0-1-0-2-0-1-0-2-2,1,30,0.5598535130356018,0.4970162302164872,30
3,0-0-1-0-2-0-1-1-0-0,1,28,0.7257779266108967,0.5843025730687104,30
3,0-0-1-0-2-0-1-1-0-1,1,28,0.7086663694417064,0.5581622588343371,30
3,0-0-1-0-2-0-1-1-0-2,1,30,0.6152237888247455,0.5157894565669502,30
3,0-0-1-0-2-0-1-1-1-0,2,28,0.7086663694417064,0.5614018460379581,30
3,0-0-1-0-2-0-1-1-1-1,2,28,0.7105224958742579,0.541694280124576,30
3,0-0-1-0-2-0-1-1-1-2,2,30,0.6062545831000054,0.4938257024416632,30
3,0-0-1-0-2-0-1-1-2-0,1,29,0.6152237888247455,0.5254164450307607,30
3,0-0-1-0-2-0-1-1-2-1,1,29,0.6062545831000054,0.5002605081828437,30
3,0-0-1-0-2-0-1-1-2-2,1,29,0.507372438608717,0.45696472228411456,30
3,0-0-1-0-2-0-1-2-0-0,1,30,0.5986015012295582,0.5414850349055498,30
3,0-0-1-0-2-0-1-2-0-1,1,30,0.5577888254019997,0.5075563520787871,30
3,0-0-1-0-2-0-1-2-0-2,1,30,0.4824109003821939,0.4728250336234868,30
3,0-0-1-0-2-0-1-2-1-0,2,30,0.5577888254019997,0.5119038777917593,30
3,0-0-1-0-2-0-1-2-1-1,2,30,0.5395486630101335,0.4843325693153653,30
3,0-0-1-0-2-0-1-2-1-2,2,30,0.4462227897008734,0.4432443733866095,30
3,0-0-1-0-2-0-1-2-2-0,1,29,0.4824109003821939,0.4824748548984152,30
3,0-0-1-0-2-0-1-2-2-1,1,29,0.4462227897008734,0.4486110990204865,30
3,0-0-1-0-2-0-1-2-2-2,1,29,0.3664649586037602,0.41384115925818094,30
3,0-0-1-0-2-0-2-0-0-0,1,31,0.7352512217896696,0.5995701348043362,30
3,0-0-1-0-2-0-2-0-0-1,1,31,0.6761355506756311,0.5604352240850404,30
3,0-0-1-0-2-0-2-0-0-2,1,34,0.619097042104272,0.5314709034897025,30
3,0-0-1-0-2-0-2-0-1-0,2,31,0.6761355506756311,0.5655951891952608,30
3,0-0-1-0-2-0-2-0-1-1,2,31,0.6331697846354439,0.5316260546467824,30
3,0-0-1-0-2-0-2-0-1-2,2,34,0.5598535130356018,0.49692798049008485,30
3,0-0-1-0-2-0-2-0-2-0,1,30,0.619097042104272,0.5410335095040867,30
3,0-0-1-0-2-0-2-0-2-1,1,30,0.5598535130356018,0.5013811696688748,30
3,0-0-1-0-2-0-2-0-2-2,1,32,0.5031378593237977,0.47309542716633896,30
3,0-0-1-0-2-0-2-1-0-0,1,30,0.6454732920002246,0.5528883698250766,30
3,0-0-1-0-2-0-2-1-0-1,1,30,0.6152237888247455,0.5212919037360313,30
3,0-0-1-0-2-0-2-1-0-2,1,33,0.5310107033174372,0.48413916075667135,30
3,0-0-1-0-2-0-2-1-1-0,2,30,0.6152237888247455,0.5253047863064211,30
3,0-0-1-0-2-0-2-1-1-1,2,30,0.6062545831000054,0.5001298511605371,30
3,0-0-1-0-2-0-2-1-1-2,2,33,0.507372438608717,0.4568509834213327,30
3,0-0-1-0-2-0-2-1-2-0,1,29,0.5310107033174372,0.4938030580235252,30
3,0-0-1-0-2-0-2-1-2-1,1,29,0.507372438608717,0.4625620872624027,30
3,0-0-1-0-2-0-2-1-2-2,1,31,0.41771848526653654,0.4250549231525848,30
3,0-0-1-0-2-0-2-2-0-0,1,30,0.541761520514614,0.5170691784141278,30
3,0-0-1-0-2-0-2-2-0-1,1,30,0.4824109003821939,0.4771708623703813,30
3,0-0-1-0-2-0-2-2-0-2,1,33,0.42601871955982645,0.4492147766265901,30
3,0-0-1-0-2-0-2-2-1-0,2,30,0.4824109003821939,0.4823868836586765,30
3,0-0-1-0-2-0-2-2-1-1,2,30,0.4462227897008734,0.44850156326135926,30
3,0-0-1-0-2-0-2-2-1-2,2,33,0.3664649586037602,0.41375477138760136,30
3,0-0-1-0-2-0-2-2-2-0,1,29,0.42601871955982645,0.45873679235477827,30
3,0-0-1-0-2-0-2-2-2-1,1,29,0.3664649586037602,0.41813092009039937,30
3,0-0-1-0-2-0-2-2-2-2,1,31,0.31089889556590583,0.39114942800199576,30
3,0-0-1-0-2-1-0-0-0-0,1,30,0.7925038670316957,0.6213276770303383,30
3,0-0-1-0-2-1-0-0-0-1,1,30,0.7471393362527755,0.5878794113606783,30
3,0-0-1-0-2-1-0-0-0-2,1,32,0.6761355506756311,0.5526179545921344,30
3,0-0-1-0-2-1-0-0-1-0,2,32,0.7471393362527755,0.5922132643521005,30
3,0-0-1-0-2-1-0-0-1-1,2,30,0.7180193352799787,0.5642656472132196,30
3,0-0-1-0-2-1-0-0-1-2,2,32,0.6331697846354439,0.5235624098562744,30
3,0-0-1-0-2-1-0-0-2-0,1,33,0.6761355506756311,0.5622757261817681,30
3,0-0-1-0-2-1-0-0-2-1,1,31,0.6331697846354439,0.5289334904856723,30
3,0-0-1-0-2-1-0-0-2-2,1,31,0.5598535130356018,0.4935762999166734,30
3,0-0-1-0-2-1-0-1-0-0,1,29,0.7257779266108967,0.5815915526070266,30
3,0-0-1-0-2-1-0-1-0-1,1,29,0.7086663694417064,0.5561108339968378,30
3,0-0-1-0-2-1-0-1-0-2,1,31,0.6152237888247455,0.5131427270662642,30
3,0-0-1-0-2-1-0-1-1-0,2,31,0.7086663694417064,0.5592523579132926,30
3,0-0-1-0-2-1-0-1-1-1,2,29,0.7105224958742579,0.540276573200158,30
3,0-0-1-0-2-1-0-1-1-2,2,31,0.6062545831000054,0.49182562881064756,30
3,0-0-1-0-2-1-0-1-2-0,1,32,0.6152237888247455,0.5227596415578633,30
3,0-0-1-0-2-1-0-1-2-1,1,30,0.6062545831000054,0.4983479642907886,30
3,0-0-1-0-2-1-0-1-2-2,1,30,0.507372438608717,0.45438905929982254,30
3,0-0-1-0-2-1-0-2-0-0,1,31,0.5986015012295582,0.5380661350304661,30
3,0-0-1-0-2-1-0-2-0-1,1,31,0.5577888254019997,0.5047746908353842,30
3,0-0-1-0-2-1-0-2-0-2,1,31,0.4824109003821939,0.46937201954020125,30
3,0-0-1-0-2-1-0-2-1-0,2,33,0.5577888254019997,0.5090251788132036,30
3,0-0-1-0-2-1-0-2-1-1,2,31,0.5395486630101335,0.482197060961252,30
3,0-0-1-0-2-1-0-2-1-2,2,31,0.4462227897008734,0.4404135383621829,30
3,0-0-1-0-2-1-0-2-2-0,1,32,0.4824109003821939,0.4790272155243511,30
3,0-0-1-0-2-1-0-2-2-1,1,30,0.4462227897008734,0.44588330435284057,30
3,0-0-1-0-2-1-0-2-2-2,1,30,0.3664649586037602,0.41034991210692107,30
3,0-0-1-0-2-1-1-0-0-0,1,30,0.7471393362527755,0.5921247139049463,30
3,0-0-1-0-2-1-1-0-0-1,1,30,0.7180193352799787,0.5641964362114794,30
3,0-0-1-0-2-1-1-0-0-2,1,32,0.6331697846354439,0.5234750320599079,30
3,0-0-1-0-2-1-1-0-1-0,2,30,0.7180193352799787,0.567702456107673,30
3,0-0-1-0-2-1-1-0-1-1,2,30,0.7071535289024482,0.5460009803836667,30
3,0-0-1-0-2-1-1-0-1-2,2,32,0.6097773683950303,0.49976297991152957,30
3,0-0-1-0-2-1-1-0-2-0,1,31,0.6331697846354439,0.5331233943824266,30
3,0-0-1-0-2-1-1-0-2-1,1,31,0.6097773683950303,0.5059535754402973,30
3,0-0-1-0-2-1-1-0-2-2,1,31,0.5203561608340671,0.4644997697560987,30
3,0-0-1-0-2-1-1-1-0-0,1,29,0.7086663694417064,0.559187596682036,30
3,0-0-1-0-2-1-1-1-0-1,1,29,0.7105224958742579,0.5402343155212341,30
3,0-0-1-0-2-1-1-1-0-2,1,31,0.6062545831000054,0.49176559806437375,30
3,0-0-1-0-2-1-1-1-1-0,2,29,0.7105224958742579,0.5424123594404652,30
3,0-0-1-0-2-1-1-1-1-1,2,29,0.7312018740763038,0.5305643836048162,30
3,0-0-1-0-2-1-1-1-1-2,2,31,0.6194906764974482,0.47688188042387675,30
3,0-0-1-0-2-1-1-1-2-0,1,30,0.6062545831000054,0.5012211526585774,30
3,0-0-1-0-2-1-1-1-2-1,1,30,0.6194906764974482,0.48419780699866716,30
3,0-0-1-0-2-1-1-1-2-2,1,30,0.5099617489826583,0.4341547294703743,30
3,0-0-1-0-2-1-1-2-0-0,1,31,0.5577888254019997,0.508938090599203,30
3,0-0-1-0-2-1-1-2-0-1,1,31,0.5395486630101335,0.4821328910818622,30
3,0-0-1-0-2-1-1-2-0-2,1,31,0.4462227897008734,0.4403280799617656,30
3,0-0-1-0-2-1-1-2-1-0,2,31,0.5395486630101335,0.48540228747397546,30
3,0-0-1-0-2-1-1-2-1-1,2,31,0.5461473384649249,0.4660199302365528,30
3,0-0-1-0-2-1-1-2-1-2,2,31,0.4389636076406782,0.41779031064791466,30
3,0-0-1-0-2-1-1-2-2-0,1,30,0.4462227897008734,0.4499698372342969,30
3,0-0-1-0-2-1-1-2-2-1,1,30,0.4389636076406782,0.4242281509602026,30
3,0-0-1-0-2-1-1-2-2-2,1,30,0.33805465815032903,0.3814036476663973,30
3,0-0-1-0-2-1-2-0-0-0,1,32,0.6761355506756311,0.5620811654521707,30
3,0-0-1-0-2-1-2-0-0-1,1,32,0.6331697846354439,0.5287393190347781,30
3,0-0-1-0-2-1-2-0-0-2,1,35,0.5598535130356018,0.4933817789588572,30
3,0-0-1-0-2-1-2-0-1-0,2,32,0.6331697846354439,0.5330165772264805,30
3,0-0-1-0-2-1-2-0-1-1,2,32,0.6097773683950303,0.505827789497616,30
3,0-0-1-0-2-1-2-0-1-2,2,35,0.5203561608340671,0.46439158034683353,30
3,0-0-1-0-2-1-2-0-2-0,1,31,0.5598535130356018,0.5030378516457822,30
3,0-0-1-0-2-1-2-0-2-1,1,31,0.5203561608340671,0.4698293692096685,30
3,0-0-1-0-2-1-2-0-2-2,1,33,0.4437255894951171,0.4343529366004809,30
3,0-0-1-0-2-1-2-1-0-0,1,31,0.6152237888247455,0.5225658888590478,30
3,0-0-1-0-2-1-2-1-0-1,1,31,0.6062545831000054,0.4981581523003338,30
3,0-0-1-0-2-1-2-1-0-2,1,34,0.507372438608717,0.4541956123027341,30
3,0-0-1-0-2-1-2-1-1-0,2,31,0.6062545831000054,0.5010913497340381,30
3,0-0-1-0-2-1-2-1-1-1,2,31,0.6194906764974482,0.4840496125140864,30
3,0-0-1-0-2-1-2-1-1-2,2,34,0.5099617489826583,0.43402028968764766,30
3,0-0-1-0-2-1-2-1-2-0,1,30,0.507372438608717,0.46379947240150643,30
3,0-0-1-0-2-1-2-1-2-1,1,30,0.5099617489826583,0.440748127790025,30
3,0-0-1-0-2-1-2-1-2-2,1,32,0.40439218850919467,0.39554209223348896,30
3,0-0-1-0-2-1-2-2-0-0,1,31,0.4824109003821939,0.4788327052581719,30
3,0-0-1-0-2-1-2-2-0-1,1,31,0.4462227897008734,0.4456893462330264,30
3,0-0-1-0-2-1-2-2-0-2,1,34,0.3664649586037602,0.41015546862664276,30
3,0-0-1-0-2-1-2-2-1-0,2,31,0.4462227897008734,0.44986130466573493,30
3,0-0-1-0-2-1-2-2-1-1,2,31,0.4389636076406782,0.4240972497539234,30
3,0-0-1-0-2-1-2-2-1-2,2,34,0.33805465815032903,0.38129315139574615,30
3,0-0-1-0-2-1-2-2-2-0,1,30,0.3664649586037602,0.4198078141176793,30
3,0-0-1-0-2-1-2-2-2-1,1,30,0.33805465815032903,0.38685831975193163,30
3,0-0-1-0-2-1-2-2-2-2,1,32,0.25110281660103073,0.35115580545716,30
3,0-0-1-0-2-2-0-0-0-0,1,31,0.7352512217896696,0.5932615816251262,30
3,0-0-1-0-2-2-0-0-0-1,1,31,0.6761355506756311,0.5540758573918758,30
3,0-0-1-0-2-2-0-0-0-2,1,31,0.619097042104272,0.5251772979401239,30
3,0-0-1-0-2-2-0-0-1-0,2,33,0.6761355506756311,0.5592395199623202,30
3,0-0-1-0-2-2-0-0-1-1,2,31,0.6331697846354439,0.52527577737071,30
3,0-0-1-0-2-2-0-0-1-2,2,31,0.5598535130356018,0.4905744141038039,30
3,0-0-1-0-2-2-0-0-2-0,1,32,0.619097042104272,0.5347374552216998,30
3,0-0-1-0-2-2-0-0-2-1,1,30,0.5598535130356018,0.49502264854795885,30
3,0-0-1-0-2-2-0-0-2-2,1,30,0.5031378593237977,0.4668201860982922,30
3,0-0-1-0-2-2-0-1-0-0,1,30,0.6454732920002246,0.5465259570231447,30
3,0-0-1-0-2-2-0-1-0-1,1,30,0.6152237888247455,0.5149638616244886,30
3,0-0-1-0-2-2-0-1-0-2,1,30,0.5310107033174372,0.4777768459468083,30
3,0-0-1-0-2-2-0-1-1-0,2,32,0.6152237888247455,0.5189664302172879,30
3,0-0-1-0-2-2-0-1-1-1,2,30,0.6062545831000054,0.49391129048052534,30
3,0-0-1-0-2-2-0-1-1-2,2,30,0.507372438608717,0.4505205584227562,30
3,0-0-1-0-2-2-0-1-2-0,1,31,0.5310107033174372,0.48744072691275264,30
3,0-0-1-0-2-2-0-1-2-1,1,29,0.507372438608717,0.45624351434144755,30
3,0-0-1-0-2-2-0-1-2-2,1,29,0.41771848526653654,0.41869273359896053,30
3,0-0-1-0-2-2-0-2-0-0,1,30,0.541761520514614,0.5107795238723567,30
3,0-0-1-0-2-2-0-2-0-1,1,30,0.4824109003821939,0.47081278264607473,30
3,0-0-1-0-2-2-0-2-0-2,1,30,0.42601871955982645,0.4429492269025427,30
3,0-0-1-0-2-2-0-2-1-0,2,32,0.4824109003821939,0.4760338824402598,30
3,0-0-1-0-2-2-0-2-1-1,2,30,0.4462227897008734,0.44215637688417087,30
3,0-0-1-0-2-2-0-2-1-2,2,30,0.3664649586037602,0.40740529928278607,30
3,0-0-1-0-2-2-0-2-2-0,1,31,0.42601871955982645,0.4524671936494132,30
3,0-0-1-0-2-2-0-2-2-1,1,29,0.3664649586037602,0.41177425935930584,30
3,0-0-1-0-2-2-0-2-2-2,1,29,0.31089889556590583,0.3849154543893837,30
3,0-0-1-0-2-2-1-0-0-0,1,31,0.6761355506756311,0.5591343185034743,30
3,0-0-1-0-2-2-1-0-0-1,1,31,0.6331697846354439,0.5251892605522305,30
3,0-0-1-0-2-2-1-0-0-2,1,31,0.5598535130356018,0.490468130511165,30
3,0-0-1-0-2-2-1-0-1-0,2,31,0.6331697846354439,0.529553260972586,30
3,0-0-1-0-2-2-1-0-1-1,2,31,0.6097773683950303,0.5017412476269768,30
3,0-0-1-0-2-2-1-0-1-2,2,31,0.5203561608340671,0.4608871685908959,30
3,0-0-1-0-2-2-1-0-2-0,1,30,0.5598535130356018,0.5001189805681096,30
3,0-0-1-0-2-2-1-0-2-1,1,30,0.5203561608340671,0.4662339466853523,30
3,0-0-1-0-2-2-1-0-2-2,1,30,0.4437255894951171,0.4314763559405996,30
3,0-0-1-0-2-2-1-1-0-0,1,30,0.6152237888247455,0.5188843254928249,30
3,0-0-1-0-2-2-1-1-0-1,1,30,0.6062545831000054,0.4938521257220053,30
3,0-0-1-0-2-2-1-1-0-2,1,30,0.507372438608717,0.4504408362308962,30
3,0-0-1-0-2-2-1-1-1-0,2,30,0.6062545831000054,0.49687263041706187,30
3,0-0-1-0-2-2-1-1-1-1,2,30,0.6194906764974482,0.4792248321905815,30
3,0-0-1-0-2-2-1-1-1-2,2,30,0.5099617489826583,0.4296521146300528,30
3,0-0-1-0-2-2-1-1-2-0,1,29,0.507372438608717,0.4600562472207285,30
3,0-0-1-0-2-2-1-1-2-1,1,29,0.5099617489826583,0.4363063768627272,30
3,0-0-1-0-2-2-1-1-2-2,1,29,0.40439218850919467,0.3917049966512892,30
3,0-0-1-0-2-2-1-2-0-0,1,30,0.4824109003821939,0.47592733029981626,30
3,0-0-1-0-2-2-1-2-0-1,1,30,0.4462227897008734,0.44207193959901736,30
3,0-0-1-0-2-2-1-2-0-2,1,30,0.3664649586037602,0.4072972258830501,30
3,0-0-1-0-2-2-1-2-1-0,2,30,0.4462227897008734,0.4463466058717162,30
3,0-0-1-0-2-2-1-2-1-1,2,30,0.4389636076406782,0.41984654187006143,30
3,0-0-1-0-2-2-1-2-1-2,2,30,0.33805465815032903,0.3777195045336945,30
3,0-0-1-0-2-2-1-2-2-0,1,29,0.3664649586037602,0.4169419981958188,30
3,0-0-1-0-2-2-1-2-2-1,1,29,0.33805465815032903,0.3831761095897154,30
3,0-0-1-0-2-2-1-2-2-2,1,29,0.25110281660103073,0.34835310596829955,30
3,0-0-1-0-2-2-2-0-0-0,1,31,0.619097042104272,0.534544826204127,30
3,0-0-1-0-2-2-2-0-0-1,1,31,0.5598535130356018,0.4948280849075014,30
3,0-0-1-0-2-2-2-0-0-2,1,34,0.5031378593237977,0.46662820641255925,30
3,0-0-1-0-2-2-2-0-1-0,2,31,0.5598535130356018,0.5000306735475815,30
3,0-0-1-0-2-2-2-0-1-1,2,31,0.5203561608340671,0.4661248619979353,30
3,0-0-1-0-2-2-2-0-1-2,2,34,0.4437255894951171,0.43138951231214484,30
3,0-0-1-0-2-2-2-0-2-0,1,30,0.5031378593237977,0.4761606311206844,30
3,0-0-1-0-2-2-2-0-2-1,1,30,0.4437255894951171,0.43578450416132763,30
3,0-0-1-0-2-2-2-0-2-2,1,32,0.38754874915451265,0.40848220098306787,30
3,0-0-1-0-2-2-2-1-0-0,1,30,0.5310107033174372,0.48724604514799186,30
3,0-0-1-0-2-2-2-1-0-1,1,30,0.507372438608717,0.45605019073664393,30
3,0-0-1-0-2-2-2-1-0-2,1,33,0.41771848526653654,0.4184980562607587,30
3,0-0-1-0-2-2-2-1-1-0,2,30,0.507372438608717,0.45994261524268176,30
3,0-0-1-0-2-2-2-1-1-1,2,30,0.5099617489826583,0.4361712133639373,30
3,0-0-1-0-2-2-2-1-1-2,2,33,0.40439218850919467,0.39158862208217,30
3,0-0-1-0-2-2-2-1-2-0,1,29,0.41771848526653654,0.42816174827808084,30
3,0-0-1-0-2-2-2-1-2-1,1,29,0.40439218850919467,0.39743939876838286,30
3,0-0-1-0-2-2-2-1-2-2,1,31,0.30689553332148517,0.3594154244919633,30
3,0-0-1-0-2-2-2-2-0-0,1,30,0.42601871955982645,0.45227539026859165,30
3,0-0-1-0-2-2-2-2-0-1,1,30,0.3664649586037602,0.41157975389674434,30
3,0-0-1-0-2-2-2-2-0-2,1,33,0.31089889556590583,0.38472476656403853,30
3,0-0-1-0-2-2-2-2-1-0,2,30,0.3664649586037602,0.4168555273448945,30
3,0-0-1-0-2-2-2-2-1-1,2,30,0.33805465815032903,0.38306454540404683,30
3,0-0-1-0-2-2-2-2-1-2,2,33,0.25110281660103073,0.34826882302238554,30
3,0-0-1-0-2-2-2-2-2-0,1,29,0.31089889556590583,0.3941951313592372,30
3,0-0-1-0-2-2-2-2-2-1,1,29,0.25110281660103073,0.35255806870455336,30
3,0-0-1-0-2-2-2-2-2-2,1,31,0.19749447247055918,0.32707028150688733,30
3,0-0-1-1-0-0-0-0-0-2,1,29,0.607438789443298,0.6539436572743036,30
3,0-0-1-1-0-0-0-0-1-2,2,29,0.6259352975337956,0.6647567799254291,30
3,0-0-1-1-0-0-0-0-2-0,1,29,0.607438789443298,0.6615852047547431,30
3,0-0-1-1-0-0-0-0-2-1,1,27,0.6259352975337956,0.6740077848435392,30
3,0-0-1-1-0-0-0-0-2-2,1,27,0.514580184554816,0.6084759660205606,30
3,0-0-1-1-0-0-0-1-0-2,1,27,0.649695013976804,0.6706463352613475,30
3,0-0-1-1-0-0-0-1-1-2,2,27,0.7001545121405219,0.6883834499057053,30
3,0-0-1-1-0-0-0-1-2-0,1,28,0.649695013976804,0.6775057042162982,30
3,0-0-1-1-0-0-0-1-2-1,1,25,0.7001545121405219,0.6978981986592936,30
3,0-0-1-1-0-0-0-1-2-2,1,25,0.5835788743224553,0.6303096065453659,30
3,0-0-1-1-0-0-0-2-0-0,1,28,0.5445204288827831,0.6425323285868296,30
3,0-0-1-1-0-0-0-2-0-1,1,27,0.5730406045214232,0.6565858526466626,30
3,0-0-1-1-0-0-0-2-0-2,1,27,0.4587300156401709,0.5905312581294211,30
3,0-0-1-1-0-0-0-2-1-0,2,30,0.5730406045214232,0.6541922779802756,30
3,0-0-1-1-0-0-0-2-1-1,2,27,0.6224374192908751,0.674054727212913,30
3,0-0-1-1-0-0-0-2-1-2,2,27,0.505861788417181,0.606555385075416,30
3,0-0-1-1-0-0-0-2-2-0,1,28,0.4587300156401709,0.5976365409336398,30
3,0-0-1-1-0-0-0-2-2-1,1,25,0.505861788417181,0.6160269058425274,30
3,0-0-1-1-0-0-0-2-2-2,1,25,0.3892861756746461,0.5487930927957737,30
3,0-0-1-1-0-0-1-0-0-2,1,29,0.6259352975337956,0.6648007988929514,30
3,0-0-1-1-0-0-1-0-1-2,2,29,0.6646712571043837,0.6806065716691658,30
3,0-0-1-1-0-0-1-0-2-0,1,27,0.6259352975337956,0.6718927253675756,30
3,0-0-1-1-0-0-1-0-2-1,1,27,0.6646712571043837,0.6900602633394027,30
3,0-0-1-1-0-0-1-0-2-2,1,27,0.5488130509441804,0.6229476409423,30
3,0-0-1-1-0-0-1-1-0-2,1,27,0.7001545121405219,0.688449520273616,30
3,0-0-1-1-0-0-1-1-1-2,2,27,0.7651854939155367,0.7106855441702694,30
3,0-0-1-1-0-0-1-1-2-0,1,26,0.7001545121405219,0.6947210016569219,30
