candidate_id,demand_id,covered,sample_count,failed_sample_t_s,backhaul_available,backhaul_margin_db
P0019,D-T024-01,False,316,5562.833085123698,True,4.9369189772342
P0019,D-T025-01,False,423,4195.522387773448,True,4.9369189772342
P0020,D-T004-01,False,426,832.5149475097656,True,4.915068977397112
P0020,D-T005-01,False,469,2312.017937011719,True,4.915068977397112
P0020,D-T006-01,False,513,6231.200266598318,True,4.915068977397112
P0020,D-T007-01,False,644,4366.417219926769,True,4.915068977397112
P0020,D-T008-01,False,320,3138.8371114095053,True,4.915068977397112
P0020,D-T009-01,False,362,5439.204533691406,True,4.915068977397112
P0020,D-T010-01,False,264,3795.4669311523435,True,4.915068977397112
P0020,D-T011-01,False,310,6783.520317382812,True,4.915068977397112
P0020,D-T014-01,True,215,,True,4.915068977397112
P0020,D-T015-01,False,400,4563.936444091797,True,4.915068977397112
P0020,D-T016-01,False,275,8729.740901692707,True,4.915068977397112
P0020,D-T017-01,False,609,8065.340901692708,True,4.915068977397112
P0020,D-T018-01,False,207,2265.6252990722655,True,4.915068977397112
P0020,D-T020-01,False,342,6946.100309010106,True,4.915068977397112
P0020,D-T021-01,False,401,749.8744852701823,True,4.915068977397112
P0020,D-T022-01,False,198,744.4939412434896,True,4.915068977397112
P0020,D-T023-01,False,309,2733.549129231771,True,4.915068977397112
P0020,D-T024-01,False,316,5644.833085123698,True,4.915068977397112
P0020,D-T025-01,False,423,4195.522387773448,True,4.915068977397112
P0021,D-T004-01,False,426,832.5149475097656,True,14.866682805190706
P0021,D-T005-01,False,469,2312.017937011719,True,14.866682805190706
P0021,D-T006-01,True,513,,True,14.866682805190706
P0021,D-T007-01,True,644,,True,14.866682805190706
P0021,D-T008-01,False,320,3148.8371114095053,True,14.866682805190706
P0021,D-T009-01,False,362,5447.204533691406,True,14.866682805190706
P0021,D-T010-01,False,264,3950.8412843290234,True,14.866682805190706
P0021,D-T011-01,False,310,6929.019799924156,True,14.866682805190706
P0021,D-T014-01,True,215,,True,14.866682805190706
P0021,D-T015-01,False,400,4757.936444091797,True,14.866682805190706
P0021,D-T016-01,False,275,8729.740901692707,True,14.866682805190706
P0021,D-T017-01,False,609,8065.340901692708,True,14.866682805190706
P0021,D-T018-01,False,207,2265.6252990722655,True,14.866682805190706
P0021,D-T020-01,False,342,6948.100309010106,True,14.866682805190706
P0021,D-T021-01,False,401,749.8744852701823,True,14.866682805190706
P0021,D-T022-01,False,198,744.4939412434896,True,14.866682805190706
P0021,D-T023-01,False,309,2733.549129231771,True,14.866682805190706
P0021,D-T024-01,True,316,,True,14.866682805190706
P0021,D-T025-01,True,423,,True,14.866682805190706
P0022,D-T004-01,False,426,912.5149475097656,True,3.330048929354092
P0022,D-T005-01,False,469,2376.017937011719,True,3.330048929354092
P0022,D-T006-01,False,513,6337.200266598318,True,3.330048929354092
P0022,D-T007-01,False,644,4472.417219926769,True,3.330048929354092
P0022,D-T008-01,False,320,3150.8371114095053,True,3.330048929354092
P0022,D-T009-01,False,362,5447.204533691406,True,3.330048929354092
P0022,D-T010-01,False,264,3879.4669311523435,True,3.330048929354092
P0022,D-T011-01,False,310,6851.520317382812,True,3.330048929354092
P0022,D-T014-01,True,215,,True,3.330048929354092
P0022,D-T015-01,False,400,4567.936444091797,True,3.330048929354092
P0022,D-T016-01,False,275,8802.52376584619,True,3.330048929354092
P0022,D-T017-01,False,609,8123.167193015494,True,3.330048929354092
P0022,D-T018-01,False,207,2265.6252990722655,True,3.330048929354092
P0022,D-T020-01,False,342,6824.100309010106,True,3.330048929354092
P0022,D-T021-01,False,401,755.8744852701823,True,3.330048929354092
P0022,D-T022-01,False,198,744.4939412434896,True,3.330048929354092
P0022,D-T023-01,False,309,2733.549129231771,True,3.330048929354092
P0022,D-T024-01,True,316,,True,3.330048929354092
P0022,D-T025-01,True,423,,True,3.330048929354092
P0023,D-T004-01,False,426,912.5149475097656,True,3.31537942388168
