option_id,candidate_id,covered_demand_ids,service_start_s,service_end_s,launch_start_s,relay_ready_s,return_end_s,resource_end_s,charge_start_s,charge_end_s,energy_kwh,soc_after
SO-00160,P0030,"[""D-T011-01""]",6783.520317382812,7398.670514035484,5811.548156032789,6783.520317382812,8208.803481151295,8508.803481151295,8508.803481151295,9266.292501107988,0.6338191260472423,0.8019315231102367
SO-00161,P0030,"[""D-T011-01"", ""D-T020-01""]",6783.520317382812,7501.5176155004,5811.548156032789,6783.520317382812,8311.650582616212,8611.650582616212,8611.650582616212,9381.906213258218,0.6652446292726333,0.7921110533523021
SO-00162,P0030,"[""D-T020-01""]",6824.100309010106,7501.5176155004,5852.1281476600825,6824.100309010106,8311.650582616212,8611.650582616212,8611.650582616212,9376.868939991984,0.6528451873865158,0.7959858789417138
SO-00163,P0036,"[""D-T024-01""]",5562.833085123698,6188.419593866759,5143.070718490883,5562.833085123698,6426.1756545506805,6726.1756545506805,6726.1756545506805,7319.475553022392,0.30135867858880605,0.9058254129409982
SO-00164,P0037,"[""D-T022-01""]",744.4939412434896,1136.3442151690172,340.3085695000144,744.4939412434896,1347.0058834009365,1647.0058834009365,1647.0058834009365,2099.390031842734,0.22978242460535753,0.9281929923108257
SO-00165,P0037,"[""D-T016-01""]",8657.740901692707,9202.37374957015,8253.555529949232,8657.740901692707,9413.03541780207,9713.03541780207,9713.03541780207,10257.327833386817,0.27646598886844287,0.9136043784786116
SO-00166,P0038,"[""D-T022-01""]",744.4939412434896,1136.3442151690172,317.8085695000144,744.4939412434896,1377.0058834009365,1677.0058834009365,1677.0058834009365,2145.133195905234,0.23777895238313534,0.9256940773802702
SO-00167,P0038,"[""D-T016-01""]",8657.740901692707,9202.37374957015,8231.055529949232,8657.740901692707,9443.03541780207,9743.03541780207,9743.03541780207,10303.070997449317,0.28446251664622063,0.9111054635480561
SO-00168,P0039,"[""D-T022-01""]",744.4939412434896,1136.3442151690172,280.3085695000144,744.4939412434896,1427.0058834009365,1727.0058834009365,1727.0058834009365,2221.3718026760675,0.25110649867943163,0.9215292191626776
SO-00169,P0039,"[""D-T024-01""]",5562.833085123698,6188.419593866759,5098.647713380223,5562.833085123698,6479.081262098678,6779.081262098678,6779.081262098678,7410.107410502221,0.3225259037625669,0.8992106550741978
SO-00170,P0039,"[""D-T016-01""]",8657.740901692707,9202.37374957015,8193.555529949232,8657.740901692707,9493.03541780207,9793.03541780207,9793.03541780207,10379.30960422015,0.2977900629425169,0.9069406053304635
SO-00171,P0040,"[""D-T022-01""]",744.4939412434896,1136.3442151690172,245.50433566656545,744.4939412434896,1441.7594122783307,1741.7594122783307,1741.7594122783307,2297.0016613671196,0.28202780906097225,0.9118663096684462
SO-00172,P0041,"[""D-T022-01""]",744.4939412434896,1136.3442151690172,248.03613243984017,744.4939412434896,1446.727615505056,1746.727615505056,1746.727615505056,2302.700469289457,0.28239890985874316,0.9117503406691427
SO-00173,P0041,"[""D-T016-01""]",8657.740901692707,9202.37374957015,8161.283092889058,8657.740901692707,9512.757149906189,9812.757149906189,9812.757149906189,10446.446905018181,0.32908247412182845,0.8971617268369286
SO-00174,P0042,"[""D-T022-01""]",744.4939412434896,1136.3442151690172,210.53613243984017,744.4939412434896,1496.727615505056,1796.727615505056,1796.727615505056,2378.93907606029,0.2957264561550395,0.9075854824515501
SO-00175,P0042,"[""D-T014-01""]",2131.391058349609,2556.8499085449344,1597.4332495459596,2131.391058349609,2917.2333088809733,3217.2333088809733,3217.2333088809733,3819.662428598507,0.3059957433485888,0.904376330203566
SO-00176,P0042,"[""D-T010-01""]",3795.4669311523435,4319.0751995308465,3261.509122348694,3795.4669311523435,4679.458599866885,4979.458599866885,4979.458599866885,5615.952848727418,0.3359858433490043,0.8950044239534362
SO-00177,P0042,"[""D-T011-01""]",6783.520317382812,7398.670514035484,6249.562508579163,6783.520317382812,7759.053914371523,8059.053914371523,8059.053914371523,8706.911440786922,0.36395698809944477,0.8862634412189235
SO-00178,P0042,"[""D-T016-01""]",8657.740901692707,9202.37374957015,8123.783092889058,8657.740901692707,9562.757149906189,9862.757149906189,9862.757149906189,10501.861220701052,0.3424100204181248,0.892996868619336
SO-00179,P0043,"[""D-T022-01""]",744.4939412434896,1136.3442151690172,167.97163503869712,744.4939412434896,1522.5797715976053,1822.5797715976053,1822.5797715976053,2458.8133354975453,0.33534415729215983,0.8952049508462001
SO-00180,P0043,"[""D-T010-01""]",3795.4669311523435,4319.0751995308465,3218.944624947551,3795.4669311523435,4705.310755959435,5005.310755959435,5005.310755959435,5657.899695906923,0.37560354448612454,0.882623892348086
SO-00181,P0043,"[""D-T011-01""]",6783.520317382812,7398.670514035484,6206.99801117802,6783.520317382812,7784.906070464072,8084.906070464072,8084.906070464072,8748.858287966426,0.4035746892365651,0.8738829096135734
SO-00182,P0044,"[""D-T022-01""]",744.4939412434896,1136.3442151690172,150.8252956221932,744.4939412434896,1547.2261110141092,1847.2261110141092,1847.2261110141092,2486.0457178447314,0.34170980142922447,0.8932156870533674
SO-00183,P0044,"[""D-T010-01""]",3795.4669311523435,4319.0751995308465,3201.798285531047,3795.4669311523435,4729.9570953759385,5029.9570953759385,5029.9570953759385,5685.132078254109,0.3819691886231892,0.8806346285552534
SO-00184,P0044,"[""D-T011-01""]",6783.520317382812,7398.670514035484,6189.851671761516,6783.520317382812,7809.552409880576,8109.552409880576,8109.552409880576,8776.090670313613,0.40994033337362973,0.8718936458207407
SO-00185,P0044,"[""D-T016-01""]",8657.740901692707,9202.37374957015,8064.072256071411,8657.740901692707,9613.255645415242,9913.255645415242,9913.255645415242,10571.040450227743,0.38839336569230976,0.8786270732211532
SO-00186,P0045,"[""D-T022-01""]",744.4939412434896,1136.3442151690172,113.32529562219321,744.4939412434896,1597.2261110141092,1897.2261110141092,1897.2261110141092,2541.460033527602,0.35503734772552076,0.8890508288357748
SO-00187,P0045,"[""D-T022-01"", ""D-T004-01""]",744.4939412434896,1599.0794106485098,113.32529562219321,744.4939412434896,2059.961306493602,2359.961306493602,2359.961306493602,3061.635448584844,0.49642865745536574,0.8448660445451982
SO-00188,P0045,"[""D-T022-01"", ""D-T004-01"", ""D-T014-01""]",744.4939412434896,2556.8499085449344,113.32529562219321,744.4939412434896,3017.7318043900264,3317.7318043900264,3317.7318043900264,4138.295860716676,0.7890807540348288,0.753412264364116
SO-00189,P0045,"[""D-T004-01""]",750.5149475097656,1599.0794106485098,119.34630188846921,750.5149475097656,2059.961306493602,2359.961306493602,2359.961306493602,3060.888049369499,0.49458890554067025,0.8454409670185405
