candidate_id,n_groups,state_signature,validator_status,total_resource_units,total_shortage_units,imbalance_ratio,max_group_workload_s,group_workload_range_s,group_service_areas
Q4-3G-17150,3,2a8b79342cfa78e865bba05c0fe25b2fd3dc7a7b74b4c1cc8f1e7f0f027cb2b9,PASS,54,24,1.7576986382986022,40118.32754343511,17293.978323782525,"[[""S001"", ""S004"", ""S006"", ""S010""], [""S002"", ""S003"", ""S007"", ""S013"", ""S015""], [""S005"", ""S008"", ""S009"", ""S011"", ""S012"", ""S014""]]"
Q4-3G-17151,3,82832c4a9f31d9de9771dc2015ee643b1b91947be6177bbdf56c20ee4b2d6fe0,PASS,56,26,1.6359175394478211,39758.90798477711,15455.171991948817,"[[""S001"", ""S004"", ""S006"", ""S010"", ""S014""], [""S002"", ""S003"", ""S007"", ""S015""], [""S005"", ""S008"", ""S009"", ""S011"", ""S012"", ""S013""]]"
Q4-3G-17152,3,4d52379aa611440d98c727b22192c52ed826641c10d30433a542c7c8b380629e,PASS,56,26,1.745650537723572,39843.337488477126,17018.98826882454,"[[""S001"", ""S004"", ""S006"", ""S010""], [""S002"", ""S003"", ""S007"", ""S014"", ""S015""], [""S005"", ""S008"", ""S009"", ""S011"", ""S012"", ""S013""]]"
Q4-3G-17153,3,900e864e35eef5c43f1a1e4d5c3888351ab05170dfe3d73a7c2de20dc0146460,PASS,54,24,1.806767604241052,41238.294757952826,18413.945538300242,"[[""S001"", ""S004"", ""S006"", ""S010""], [""S002"", ""S003"", ""S007"", ""S015""], [""S005"", ""S008"", ""S009"", ""S011"", ""S012"", ""S013"", ""S014""]]"
Q4-3G-17154,3,f83e781a26d8b86d6756515e94a98af380f675e4ecc780aad1d95b8a0cd0efa6,PASS,56,26,1.5320810062929844,39524.47608358078,13726.573804761982,"[[""S001"", ""S004"", ""S006"", ""S012"", ""S013"", ""S014""], [""S002"", ""S003"", ""S007"", ""S010"", ""S015""], [""S005"", ""S008"", ""S009"", ""S011""]]"
Q4-3G-17155,3,a370d3c4f9ac1b270ef68916cde8e2400a8440297e5cdfc63bf5d15bfbbd9024,PASS,56,26,1.68611701841922,41003.862856756496,16685.347351113407,"[[""S001"", ""S004"", ""S006"", ""S012"", ""S013""], [""S002"", ""S003"", ""S007"", ""S010"", ""S014"", ""S015""], [""S005"", ""S008"", ""S009"", ""S011""]]"
Q4-3G-17156,3,9c8dab59b389a86dd636afcbce00ad50209ee86e90b61efb87c046a68baca294,PASS,56,26,1.6252832568833886,39524.47608358078,15205.960577937694,"[[""S001"", ""S004"", ""S006"", ""S012"", ""S013""], [""S002"", ""S003"", ""S007"", ""S010"", ""S015""], [""S005"", ""S008"", ""S009"", ""S011"", ""S014""]]"
Q4-3G-17157,3,daef5659de5f35f3f4d95050e633c1c7523894d4db565eb8647df53fc6521c6f,PASS,55,25,1.6469953094614656,40644.44329809851,15966.508233797427,"[[""S001"", ""S004"", ""S006"", ""S012"", ""S014""], [""S002"", ""S003"", ""S007"", ""S010"", ""S013"", ""S015""], [""S005"", ""S008"", ""S009"", ""S011""]]"
Q4-3G-17158,3,39a319c9bd6752bb84ffd8bf0c15606aa2c9d03c572a7349bfb7f149df3c8216,PASS,54,24,1.8157959516539548,42123.83007127422,18925.28178014885,"[[""S001"", ""S004"", ""S006"", ""S012""], [""S002"", ""S003"", ""S007"", ""S010"", ""S013"", ""S014"", ""S015""], [""S005"", ""S008"", ""S009"", ""S011""]]"
Q4-3G-17159,3,1a02b7d324ba8e853ddf9ceebb8a32706885dbd74bee33df9c1693e89740b847,PASS,54,24,1.7520252900327855,40644.44329809851,17445.895006973136,"[[""S001"", ""S004"", ""S006"", ""S012""], [""S002"", ""S003"", ""S007"", ""S010"", ""S013"", ""S015""], [""S005"", ""S008"", ""S009"", ""S011"", ""S014""]]"
Q4-3G-17160,3,4e1d787b207885df6d085d6ef6387ab0ad7fc820647318150d3995bdfe2c091c,PASS,57,27,1.6016119655309653,39524.47608358078,14846.541019279703,"[[""S001"", ""S004"", ""S006"", ""S012"", ""S014""], [""S002"", ""S003"", ""S007"", ""S010"", ""S015""], [""S005"", ""S008"", ""S009"", ""S011"", ""S013""]]"
Q4-3G-17161,3,12fb09a75630fbcd38c073721fb3ce49d287710d94673b1888136196e016ac84,PASS,56,26,1.7675184818544256,41003.862856756496,17805.314565631124,"[[""S001"", ""S004"", ""S006"", ""S012""], [""S002"", ""S003"", ""S007"", ""S010"", ""S014"", ""S015""], [""S005"", ""S008"", ""S009"", ""S011"", ""S013""]]"
Q4-3G-17162,3,8d8e2eba777d39370942b1e472033b2502a75b7cbeaebefb903bb2dd8936d8b3,PASS,55,25,1.7114678823842313,39703.57031820067,16505.022027075298,"[[""S001"", ""S004"", ""S006"", ""S012""], [""S002"", ""S003"", ""S007"", ""S010"", ""S015""], [""S005"", ""S008"", ""S009"", ""S011"", ""S013"", ""S014""]]"
Q4-3G-17163,3,5cdc8ccb5a1f1c28603ff96b90bdb37b1e68a00e0a0bf996c3e1b88a3906f86b,PASS,55,25,1.6922433160104309,41059.20052333294,16796.022684266296,"[[""S001"", ""S004"", ""S006"", ""S013"", ""S014""], [""S002"", ""S003"", ""S007"", ""S010"", ""S012"", ""S015""], [""S005"", ""S008"", ""S009"", ""S011""]]"
Q4-3G-17164,3,39c4e058b106bee2a896c8fe8c72f521706c98a3972382f3cbdacd22bb05b28a,PASS,55,25,1.8670548361985357,42538.58729650865,19754.79623061772,"[[""S001"", ""S004"", ""S006"", ""S013""], [""S002"", ""S003"", ""S007"", ""S010"", ""S012"", ""S014"", ""S015""], [""S005"", ""S008"", ""S009"", ""S011""]]"
Q4-3G-17165,3,570b7f94c2c048eaf9355f9884c599c45a7bb5cee8123557d99b11487c5ae57c,PASS,55,25,1.8021232903948845,41059.20052333294,18275.40945744201,"[[""S001"", ""S004"", ""S006"", ""S013""], [""S002"", ""S003"", ""S007"", ""S010"", ""S012"", ""S015""], [""S005"", ""S008"", ""S009"", ""S011"", ""S014""]]"
Q4-3G-17166,3,f4ca8d39d48aa4791cfa2d2dba542fc2349969de6bfec3bac6e121526e552825,PASS,54,24,1.822528793524851,42179.167737850665,19035.95711330174,"[[""S001"", ""S004"", ""S006"", ""S014""], [""S002"", ""S003"", ""S007"", ""S010"", ""S012"", ""S013"", ""S015""], [""S005"", ""S008"", ""S009"", ""S011""]]"
Q4-3G-17167,3,ec973123172c22784b39150a6671b796cd9e4dda145c718437c9d760da074d11,PASS,52,22,2.4197550617243726,43658.55451102638,25616.00334474664,"[[""S001"", ""S004"", ""S006""], [""S002"", ""S003"", ""S007"", ""S010"", ""S012"", ""S013"", ""S014"", ""S015""], [""S005"", ""S008"", ""S009"", ""S011""]]"
Q4-3G-17168,3,7703313eff3051b2b7a1d0cdbfdb40c5bc31b10bd875ea90e12b751820f54aed,PASS,52,22,2.3377607384415002,42179.167737850665,24136.61657157093,"[[""S001"", ""S004"", ""S006""], [""S002"", ""S003"", ""S007"", ""S010"", ""S012"", ""S013"", ""S015""], [""S005"", ""S008"", ""S009"", ""S011"", ""S014""]]"
Q4-3G-17169,3,22d11d5dcb4f09e99b111e814037ace6b2628fdac20d54c5d89ab928fe42ce40,PASS,56,26,1.774135887601516,41059.20052333294,17915.989898784017,"[[""S001"", ""S004"", ""S006"", ""S014""], [""S002"", ""S003"", ""S007"", ""S010"", ""S012"", ""S015""], [""S005"", ""S008"", ""S009"", ""S011"", ""S013""]]"
Q4-3G-17170,3,28f6aa9636f7d4d3c47d81b113ab03c59bd626c78bc4bbd4ba54a56d9e7ad2b1,PASS,54,24,2.357681400178612,42538.58729650865,24496.036130228917,"[[""S001"", ""S004"", ""S006""], [""S002"", ""S003"", ""S007"", ""S010"", ""S012"", ""S014"", ""S015""], [""S005"", ""S008"", ""S009"", ""S011"", ""S013""]]"
Q4-3G-17171,3,0a062bcfb9fad738a0ed8ea2c57ce9831c95d0563ae9c1125aeca55aa5b37e87,PASS,53,23,2.275687076895739,41059.20052333294,23016.649357053204,"[[""S001"", ""S004"", ""S006""], [""S002"", ""S003"", ""S007"", ""S010"", ""S012"", ""S015""], [""S005"", ""S008"", ""S009"", ""S011"", ""S013"", ""S014""]]"
Q4-3G-17172,3,3a357628ad65b95e9e4fa4c9e4755effece0085a17c34e0ea6b3b3155b0435d1,PASS,55,25,1.6289900830690696,39524.47608358078,15261.298244514139,"[[""S001"", ""S004"", ""S006"", ""S013"", ""S014""], [""S002"", ""S003"", ""S007"", ""S010"", ""S015""], [""S005"", ""S008"", ""S009"", ""S011"", ""S012""]]"
Q4-3G-17173,3,61bcdb92b31229ef3fa11ce97e88a7744e38c97869d291d112d0826b76c99a6e,PASS,55,25,1.7996944730652134,41003.862856756496,18220.071790865564,"[[""S001"", ""S004"", ""S006"", ""S013""], [""S002"", ""S003"", ""S007"", ""S010"", ""S014"", ""S015""], [""S005"", ""S008"", ""S009"", ""S011"", ""S012""]]"
Q4-3G-17174,3,da14af64b9114ca5a76326a3b045545f92b751df38186e265d0f289da99aa247,PASS,54,24,1.760827573752434,40118.32754343511,17334.536477544178,"[[""S001"", ""S004"", ""S006"", ""S013""], [""S002"", ""S003"", ""S007"", ""S010"", ""S015""], [""S005"", ""S008"", ""S009"", ""S011"", ""S012"", ""S014""]]"
Q4-3G-17175,3,2b9da362e8e0b55cfd2428015c9f52b6eb4e2a90c44345b7dad84c1fffde67b0,PASS,54,24,1.7562145528324118,40644.44329809851,17501.232673549584,"[[""S001"", ""S004"", ""S006"", ""S014""], [""S002"", ""S003"", ""S007"", ""S010"", ""S013"", ""S015""], [""S005"", ""S008"", ""S009"", ""S011"", ""S012""]]"
Q4-3G-17176,3,23538dff914dc483e086c1ab3f7e3084c0c4f2367c06a88a5736ad113995c3f8,PASS,52,22,2.334693674029907,42123.83007127422,24081.278904994484,"[[""S001"", ""S004"", ""S006""], [""S002"", ""S003"", ""S007"", ""S010"", ""S013"", ""S014"", ""S015""], [""S005"", ""S008"", ""S009"", ""S011"", ""S012""]]"
Q4-3G-17177,3,8e8ffffebcb911de4bb2875e349b170b8a84d8a695f3068bad54bd12ac96873d,PASS,51,21,2.2526993507470343,40644.44329809851,22601.89213181877,"[[""S001"", ""S004"", ""S006""], [""S002"", ""S003"", ""S007"", ""S010"", ""S013"", ""S015""], [""S005"", ""S008"", ""S009"", ""S011"", ""S012"", ""S014""]]"
Q4-3G-17178,3,77b5489f0605f4e013efdc89769524618a67d4d0ff4f947e0e99a0a71ffe7dcf,PASS,55,25,1.717951265698773,39758.90798477711,16615.69736022819,"[[""S001"", ""S004"", ""S006"", ""S014""], [""S002"", ""S003"", ""S007"", ""S010"", ""S015""], [""S005"", ""S008"", ""S009"", ""S011"", ""S012"", ""S013""]]"
Q4-3G-17179,3,832a74f30639617dffcd08ac19aa02d94309302bfd55933616d7440ae9e75c02,PASS,53,23,2.272620012484146,41003.862856756496,22961.31169047676,"[[""S001"", ""S004"", ""S006""], [""S002"", ""S003"", ""S007"", ""S010"", ""S014"", ""S015""], [""S005"", ""S008"", ""S009"", ""S011"", ""S012"", ""S013""]]"
Q4-3G-17180,3,04b986c54d0579340d86e55cb98ef43444e02efec46283a3688e5702e68b3232,PASS,52,22,2.2856132914853142,41238.294757952826,23195.74359167309,"[[""S001"", ""S004"", ""S006""], [""S002"", ""S003"", ""S007"", ""S010"", ""S015""], [""S005"", ""S008"", ""S009"", ""S011"", ""S012"", ""S013"", ""S014""]]"
Q4-3G-17181,3,7e328c5e561102634745d1577bc32151e85cf3f62228b4c8e2648b951d09dcbd,PASS,56,26,1.4832501218598546,38264.74169878661,12466.839419967808,"[[""S001"", ""S004"", ""S006"", ""S012"", ""S013"", ""S014""], [""S002"", ""S003"", ""S007"", ""S015""], [""S005"", ""S008"", ""S009"", ""S010"", ""S011""]]"
Q4-3G-17182,3,a75b141a558e6063a2391f1582af70a51088209a5f986872b93704a90661395f,PASS,57,27,1.6383951347372137,39843.337488477126,15524.821982834037,"[[""S001"", ""S004"", ""S006"", ""S012"", ""S013""], [""S002"", ""S003"", ""S007"", ""S014"", ""S015""], [""S005"", ""S008"", ""S009"", ""S010"", ""S011""]]"
Q4-3G-17183,3,729f7b23b9026882cc87321c660c55d82c872305a2554322740f1a267b93ebf5,PASS,55,25,1.6343155676069017,39744.12847196232,15425.612966319233,"[[""S001"", ""S004"", ""S006"", ""S012"", ""S013""], [""S002"", ""S003"", ""S007"", ""S015""], [""S005"", ""S008"", ""S009"", ""S010"", ""S011"", ""S014""]]"
Q4-3G-17184,3,bfd35363a8ec4cefa6780cd8731c0f27ac696776a269acca5793f4bd8074ac1b,PASS,56,26,1.599968466848601,39483.91792981913,14805.98286551805,"[[""S001"", ""S004"", ""S006"", ""S012"", ""S014""], [""S002"", ""S003"", ""S007"", ""S013"", ""S015""], [""S005"", ""S008"", ""S009"", ""S010"", ""S011""]]"
Q4-3G-17185,3,991abeada23de62f3678be932920283d27c61ec92ead271d9a96701c0e319443,PASS,55,25,1.7657701761737132,40963.30470299484,17764.75641186947,"[[""S001"", ""S004"", ""S006"", ""S012""], [""S002"", ""S003"", ""S007"", ""S013"", ""S014"", ""S015""], [""S005"", ""S008"", ""S009"", ""S010"", ""S011""]]"
Q4-3G-17186,3,8ed2daa25447397586f11f3e47476a5a578f4fbd504f8c855c1d68551a574050,PASS,54,24,1.7132161880649437,39744.12847196232,16545.58018083695,"[[""S001"", ""S004"", ""S006"", ""S012""], [""S002"", ""S003"", ""S007"", ""S013"", ""S015""], [""S005"", ""S008"", ""S009"", ""S010"", ""S011"", ""S014""]]"
Q4-3G-17187,3,38c69eae8d247fb1030dfc23bc2c282066fcf2b77a3fe504d9a56cffee7d25eb,PASS,56,26,1.5959483162056765,39384.708913304334,14706.773849003253,"[[""S001"", ""S004"", ""S006"", ""S012"", ""S014""], [""S002"", ""S003"", ""S007"", ""S015""], [""S005"", ""S008"", ""S009"", ""S010"", ""S011"", ""S013""]]"
Q4-3G-17188,3,c03b81aa107349284c9a610d627a8d0358419f8e8987474db90cf7d9a29106f7,PASS,56,26,1.7174927063741845,39843.337488477126,16644.789197351754,"[[""S001"", ""S004"", ""S006"", ""S012""], [""S002"", ""S003"", ""S007"", ""S014"", ""S015""], [""S005"", ""S008"", ""S009"", ""S010"", ""S011"", ""S013""]]"
Q4-3G-17189,3,d5e4b531aca4f557b0d03eb23327a53cc5c558bd0b1ceb6f6ee54320c6ab1193,PASS,54,24,1.7614936578644727,40864.09568648004,17665.547395354668,"[[""S001"", ""S004"", ""S006"", ""S012""], [""S002"", ""S003"", ""S007"", ""S015""], [""S005"", ""S008"", ""S009"", ""S010"", ""S011"", ""S013"", ""S014""]]"
Q4-3G-17190,3,0f357f8606d1153e988dd56a3c08e59800474fa65665575812bf115503e082b8,PASS,56,26,1.6444125917756696,39898.67515505357,15635.497315986926,"[[""S001"", ""S004"", ""S006"", ""S013"", ""S014""], [""S002"", ""S003"", ""S007"", ""S012"", ""S015""], [""S005"", ""S008"", ""S009"", ""S010"", ""S011""]]"
Q4-3G-17191,3,31af9a24f641a58f366e4db975b96928d9ba074fd8d06acc2f9ae3420a9b28ee,PASS,56,26,1.8161183891023032,41378.06192822928,18594.27086233835,"[[""S001"", ""S004"", ""S006"", ""S013""], [""S002"", ""S003"", ""S007"", ""S012"", ""S014"", ""S015""], [""S005"", ""S008"", ""S009"", ""S010"", ""S011""]]"
Q4-3G-17192,3,6e2883075fa0c2a69958c83550d496efa9436821acc6f1133d66794e62f6ec37,PASS,55,25,1.751186843298652,39898.67515505357,17114.88408916264,"[[""S001"", ""S004"", ""S006"", ""S013""], [""S002"", ""S003"", ""S007"", ""S012"", ""S015""], [""S005"", ""S008"", ""S009"", ""S010"", ""S011"", ""S014""]]"
Q4-3G-17193,3,3dbecc2e5a0508dc1a89f80adff796dfe4c1a74a69138acf4df342270bd43b04,PASS,55,25,1.7723834015519517,41018.64236957129,17875.431745022364,"[[""S001"", ""S004"", ""S006"", ""S014""], [""S002"", ""S003"", ""S007"", ""S012"", ""S013"", ""S015""], [""S005"", ""S008"", ""S009"", ""S010"", ""S011""]]"
Q4-3G-17194,3,94abdeb176d08d3741b17c90fe54644875fc3d2910e76340e99a6837c32cbfb5,PASS,53,23,2.3554334833852564,42498.029142747,24455.477976467264,"[[""S001"", ""S004"", ""S006""], [""S002"", ""S003"", ""S007"", ""S012"", ""S013"", ""S014"", ""S015""], [""S005"", ""S008"", ""S009"", ""S010"", ""S011""]]"
Q4-3G-17195,3,b0bb0e28053781dbc03c355487688968a046e214ac81b054bbc4a4e20a802731,PASS,52,22,2.2734391601023836,41018.64236957129,22976.09120329155,"[[""S001"", ""S004"", ""S006""], [""S002"", ""S003"", ""S007"", ""S012"", ""S013"", ""S015""], [""S005"", ""S008"", ""S009"", ""S010"", ""S011"", ""S014""]]"
Q4-3G-17196,3,2e94d036ed07ddad08e8e8fb8027694b8cd3b765dc724a128ae9bdcc14ef8e5e,PASS,56,26,1.723990495628617,39898.67515505357,16755.464530504647,"[[""S001"", ""S004"", ""S006"", ""S014""], [""S002"", ""S003"", ""S007"", ""S012"", ""S015""], [""S005"", ""S008"", ""S009"", ""S010"", ""S011"", ""S013""]]"
Q4-3G-17197,3,b81d3732c5be5209f93279ad5750e90f92279783ecc45d7d4b5849198d5cfb99,PASS,54,24,2.2933598218394957,41378.06192822928,23335.510761949547,"[[""S001"", ""S004"", ""S006""], [""S002"", ""S003"", ""S007"", ""S012"", ""S014"", ""S015""], [""S005"", ""S008"", ""S009"", ""S010"", ""S011"", ""S013""]]"
Q4-3G-17198,3,1d790f5e2e76b1ed5881691ed5b73a709e23c29ff2cf7b65a78c462418e3aacd,PASS,53,23,2.2648734821299645,40864.09568648004,22821.544520200303,"[[""S001"", ""S004"", ""S006""], [""S002"", ""S003"", ""S007"", ""S012"", ""S015""], [""S005"", ""S008"", ""S009"", ""S010"", ""S011"", ""S013"", ""S014""]]"
Q4-3G-17199,3,f5f783e7562c4949172a2280f0a3fff65ff37fc99634c3e6216cf13fa0063d02,PASS,54,24,1.6403237202695198,39799.466138538766,15536.288299472122,"[[""S001"", ""S004"", ""S006"", ""S013"", ""S014""], [""S002"", ""S003"", ""S007"", ""S015""], [""S005"", ""S008"", ""S009"", ""S010"", ""S011"", ""S012""]]"
Q4-3G-17200,3,31d4347a0aa48b045983831ef195a879e178ce2bf50263e0f09f7f452372d979,PASS,55,25,1.7487580259689808,39843.337488477126,17059.546422586194,"[[""S001"", ""S004"", ""S006"", ""S013""], [""S002"", ""S003"", ""S007"", ""S014"", ""S015""], [""S005"", ""S008"", ""S009"", ""S010"", ""S011"", ""S012""]]"
Q4-3G-17201,3,331e1cf848852b845d3f6cb652c0aab4eecf32e7f196729e0c8a8013e4aa192b,PASS,53,23,1.8117640208486665,41278.85291171448,18495.061845823548,"[[""S001"", ""S004"", ""S006"", ""S013""], [""S002"", ""S003"", ""S007"", ""S015""], [""S005"", ""S008"", ""S009"", ""S010"", ""S011"", ""S012"", ""S014""]]"
Q4-3G-17202,3,10450b7f18bffcd7f86da1e8a36b1acf3bdc10deb0c0c20313b1903fd7e174ef,PASS,54,24,1.7197037517483373,39799.466138538766,16656.255513989843,"[[""S001"", ""S004"", ""S006"", ""S014""], [""S002"", ""S003"", ""S007"", ""S013"", ""S015""], [""S005"", ""S008"", ""S009"", ""S010"", ""S011"", ""S012""]]"
Q4-3G-17203,3,ef65d0ddbcb1117e6e7170be03ee09d85123ec9bfaf6a0878c8252f0b8051c1b,PASS,52,22,2.2703720956907905,40963.30470299484,22920.753536715107,"[[""S001"", ""S004"", ""S006""], [""S002"", ""S003"", ""S007"", ""S013"", ""S014"", ""S015""], [""S005"", ""S008"", ""S009"", ""S010"", ""S011"", ""S012""]]"
Q4-3G-17204,3,e13000c364ff5500c031c8831c5dbc09532334fa9224616be197ef36dbea9884,PASS,51,21,2.28786120827867,41278.85291171448,23236.301745434743,"[[""S001"", ""S004"", ""S006""], [""S002"", ""S003"", ""S007"", ""S013"", ""S015""], [""S005"", ""S008"", ""S009"", ""S010"", ""S011"", ""S012"", ""S014""]]"
Q4-3G-17205,3,ed43929bb1141122f588769bf1efca051b291cb3deb062d8a47a844380914491,PASS,54,24,1.7680966576716726,40919.43335305649,17776.222728507568,"[[""S001"", ""S004"", ""S006"", ""S014""], [""S002"", ""S003"", ""S007"", ""S015""], [""S005"", ""S008"", ""S009"", ""S010"", ""S011"", ""S012"", ""S013""]]"
Q4-3G-17206,3,b8bec944a76d15c365913682c5dbe65b7ca67065f8b4e661eb52f31430eec8cf,PASS,53,23,2.267940546541558,40919.43335305649,22876.882186776755,"[[""S001"", ""S004"", ""S006""], [""S002"", ""S003"", ""S007"", ""S014"", ""S015""], [""S005"", ""S008"", ""S009"", ""S010"", ""S011"", ""S012"", ""S013""]]"
Q4-3G-17207,3,defa1a74217af9a060617288f57e44bdf55899341d17224723b1c57667054f3b,PASS,51,21,2.3499348698244305,42398.820126232196,24356.26895995246,"[[""S001"", ""S004"", ""S006""], [""S002"", ""S003"", ""S007"", ""S015""], [""S005"", ""S008"", ""S009"", ""S010"", ""S011"", ""S012"", ""S013"", ""S014""]]"
Q4-3G-17208,3,7ca1399795956738f0a8fc2b5c9f5d49742c12cf7b8cd38813bf3935922f7ad1,PASS,52,22,2.4566361657124425,40615.83742839625,24082.726829734456,"[[""S001"", ""S004"", ""S008"", ""S009"", ""S010"", ""S011"", ""S012"", ""S013"", ""S014""], [""S002"", ""S003"", ""S006"", ""S007"", ""S015""], [""S005""]]"
Q4-3G-17209,3,2be78a5b18ea4aa59093df5f1603b91bbc10d38f720f64728944c5ba84cda2c9,PASS,54,24,2.528615774220757,41805.88425671259,25272.7736580508,"[[""S001"", ""S004"", ""S008"", ""S009"", ""S010"", ""S011"", ""S012"", ""S013""], [""S002"", ""S003"", ""S006"", ""S007"", ""S014"", ""S015""], [""S005""]]"
Q4-3G-17210,3,9530087c43aa4f469ee91f3668efd62e679a4ae7b29cec2f7ea7303ec56bc12d,PASS,55,25,1.8090444038292848,39136.45065522054,17502.68059828956,"[[""S001"", ""S004"", ""S008"", ""S009"", ""S010"", ""S011"", ""S012"", ""S013""], [""S002"", ""S003"", ""S006"", ""S007"", ""S015""], [""S005"", ""S014""]]"
Q4-3G-17211,3,a2d462196f184ce74e81728dd2a4b09ce36d5bbaf1fe3d1522f01d8ce8ae621f,PASS,52,22,2.506876395141839,41446.4646980546,24913.35409939281,"[[""S001"", ""S004"", ""S008"", ""S009"", ""S010"", ""S011"", ""S012"", ""S014""], [""S002"", ""S003"", ""S006"", ""S007"", ""S013"", ""S015""], [""S005""]]"
Q4-3G-17212,3,13278249b606cf9b7fd397d6fa6c00f0483a7426a4ff79435e84e2cbfa46b83c,PASS,53,23,2.5963566393068698,42925.851471230315,26392.740872568524,"[[""S001"", ""S004"", ""S008"", ""S009"", ""S010"", ""S011"", ""S012""], [""S002"", ""S003"", ""S006"", ""S007"", ""S013"", ""S014"", ""S015""], [""S005""]]"
Q4-3G-17213,3,28069aa550103a235eda382f05101bb691b6258a677d3ab47750d50d58c491b7,PASS,55,25,1.915822558388341,41446.4646980546,19812.69464112362,"[[""S001"", ""S004"", ""S008"", ""S009"", ""S010"", ""S011"", ""S012""], [""S002"", ""S003"", ""S006"", ""S007"", ""S013"", ""S015""], [""S005"", ""S014""]]"
Q4-3G-17214,3,d509def09ba54e8792e433e5d8219b51c7f7413dd46c94c5cbb498289cd15b61,PASS,54,24,1.856501810341271,39495.87021387853,18221.519715605536,"[[""S001"", ""S004"", ""S008"", ""S009"", ""S010"", ""S011"", ""S012"", ""S014""], [""S002"", ""S003"", ""S006"", ""S007"", ""S015""], [""S005"", ""S013""]]"
Q4-3G-17215,3,ef879bcfd6643a37dfe5dabf2ea2608698881623e5fc9a2e8de2269988909949,PASS,56,26,1.9650839286541935,41805.88425671259,20531.533758439597,"[[""S001"", ""S004"", ""S008"", ""S009"", ""S010"", ""S011"", ""S012""], [""S002"", ""S003"", ""S006"", ""S007"", ""S014"", ""S015""], [""S005"", ""S013""]]"
Q4-3G-17216,3,f10ec678d03862d744c8f25b80535471415943f39155e3d7691002cf0f6dfee5,PASS,55,25,1.6707797487143243,38016.48344070282,15262.746169254115,"[[""S001"", ""S004"", ""S008"", ""S009"", ""S010"", ""S011"", ""S012""], [""S002"", ""S003"", ""S006"", ""S007"", ""S015""], [""S005"", ""S013"", ""S014""]]"
Q4-3G-17217,3,961008f0de3559f63574c9989d22761446b82e8d0bad2ae58911ed49de388f9e,PASS,54,24,2.531962855597018,41861.221923289035,25328.111324627243,"[[""S001"", ""S004"", ""S008"", ""S009"", ""S010"", ""S011"", ""S013"", ""S014""], [""S002"", ""S003"", ""S006"", ""S007"", ""S012"", ""S015""], [""S005""]]"
Q4-3G-17218,3,19c1f0600a31ee5bd7fc00b43a0badf5463abbe7f6a76d4ad1a2dcc6b5656b7d,PASS,55,25,2.6214430997620486,43340.60869646475,26807.498097802956,"[[""S001"", ""S004"", ""S008"", ""S009"", ""S010"", ""S011"", ""S013""], [""S002"", ""S003"", ""S006"", ""S007"", ""S012"", ""S014"", ""S015""], [""S005""]]"
Q4-3G-17219,3,c1ccf509e3d3948e6b4bd2563096bf1c4d4bf172a361f11a44a44d355fa7bda4,PASS,57,27,1.934994308117721,41861.221923289035,20227.451866358053,"[[""S001"", ""S004"", ""S008"", ""S009"", ""S010"", ""S011"", ""S013""], [""S002"", ""S003"", ""S006"", ""S007"", ""S012"", ""S015""], [""S005"", ""S014""]]"
Q4-3G-17220,3,7836bab59d19a8c84d039cce8134c7e414bad68d21d37d7e921b421f9db2c693,PASS,53,23,2.59970372068313,42981.18913780675,26448.07853914496,"[[""S001"", ""S004"", ""S008"", ""S009"", ""S010"", ""S011"", ""S014""], [""S002"", ""S003"", ""S006"", ""S007"", ""S012"", ""S013"", ""S015""], [""S005""]]"
Q4-3G-17221,3,2eabb23353d4675d3ebfded9f3d30b881ce8e3ad836416151ac7930bb3a785b7,PASS,54,24,2.6891839648481612,44460.57591098247,27927.46531232068,"[[""S001"", ""S004"", ""S008"", ""S009"", ""S010"", ""S011""], [""S002"", ""S003"", ""S006"", ""S007"", ""S012"", ""S013"", ""S014"", ""S015""], [""S005""]]"
Q4-3G-17222,3,09cd3a4fb915a86b011929d93dbb888c6818ea0f485bbe9bf8d3ea1899f78453,PASS,56,26,1.9867637043704516,42981.18913780675,21347.41908087577,"[[""S001"", ""S004"", ""S008"", ""S009"", ""S010"", ""S011""], [""S002"", ""S003"", ""S006"", ""S007"", ""S012"", ""S013"", ""S015""], [""S005"", ""S014""]]"
Q4-3G-17223,3,3e4481ff6810af3e822108bdaa94c377ca7780f34fe59b97849fed2baaf2f484,PASS,56,26,1.967685073473206,41861.221923289035,20586.87142501604,"[[""S001"", ""S004"", ""S008"", ""S009"", ""S010"", ""S011"", ""S014""], [""S002"", ""S003"", ""S006"", ""S007"", ""S012"", ""S015""], [""S005"", ""S013""]]"
Q4-3G-17224,3,cfaaa2d2d54b7b1eb0d705fe0fcfce24845875b80349936c1d9d5c0ffa9e159d,PASS,57,27,2.0372235899743707,43340.60869646475,22066.258198191754,"[[""S001"", ""S004"", ""S008"", ""S009"", ""S010"", ""S011""], [""S002"", ""S003"", ""S006"", ""S007"", ""S012"", ""S014"", ""S015""], [""S005"", ""S013""]]"
Q4-3G-17225,3,6980ce353f5c6331dac574fff815aa72aa5495c75772823139c0488802d2531b,PASS,57,27,1.8397514845095941,41861.221923289035,19107.484651840332,"[[""S001"", ""S004"", ""S008"", ""S009"", ""S010"", ""S011""], [""S002"", ""S003"", ""S006"", ""S007"", ""S012"", ""S015""], [""S005"", ""S013"", ""S014""]]"
